Customer ID,Gender,Age,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Avg Monthly GB Streaming Movies,Avg Monthly GB Streaming Music,Avg Monthly GB Streaming TV,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Label,Churn Score,Churn Category,Churn Reason
6770-UAYGJ,FEMALE,23.0,YES,Yes,2.0,UNITED STATES,California,Lebec,93243.0,34.845861,-118.885163,1247.0,Q3,Yes,8.0,49.0,NONE,Yes,33.65,Yes,None,0.0,No,No,NO,no,No,No,No,0,0,3,No,Two Year,No,Credit Card,25.25,1211.65,0.0,0.0,1648.85,2860.5,STAYED,No,35.0,,
6463-HHXJR,Female,61.0,Yes,Yes,2.0,United States,California,Lemon Cove,93244.0,36.462671,-118.997291,293.0,Q3,YES,5.0,71.0,Offer A,Yes,36.5,Yes,Fiber Optic,19.0,YES,YES,Yes,No,yes,No,no,0,3,3,Yes,two year,No,Bank Withdrawal,100.5,7030.65,0.0,0.0,2591.5,9622.15,STAYED,no,41.0,,
7928-VJYAB,male,44.0,YES,Yes,1.0,United States,California,Lemoore,93245.0,36.303666,-119.825657,30419.0,q3,Yes,9.0,11.0,Offer D,Yes,38.48,NO,fiber optic,19.0,No,No,no,No,Yes,yes,YES,0,2,0,Yes,Month-to-Month,No,bank withdrawal,90.6,1020.2,0.0,0.0,423.28,1443.48,STAYED,No,65.0,,
1187-WILMM,Male,39.0,YES,NO,0.0,United States,california,Lindsay,93247.0,36.205465,-119.085807,15508.0,Q3,YES,6.0,63.0,NONE,Yes,44.55,YES,DSL,29.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2,0,yes,TWO YEAR,Yes,Credit Card,89.4,5597.65,0.0,0.0,2806.65,8404.3,Stayed,No,80.0,,
1306-RPWXZ,female,60.0,No,YES,3.0,united states,California,Mc Farland,93250.0,35.666886,-119.186717,10781.0,Q3,no,0.0,49.0,None,yes,31.7,No,none,0.0,No,NO,No,No,No,No,No,0,0,1,No,TWO YEAR,No,CREDIT CARD,20.45,1024.65,0.0,0.0,1553.3,2577.95,Stayed,No,20.0,,
3097-PYWXL,Female,30.0,Yes,yes,2.0,UNITED STATES,California,New Cuyama,93254.0,34.956577,-119.750142,798.0,Q3,yes,1.0,4.0,NONE,yes,28.55,no,None,0.0,No,no,no,no,No,No,no,0,1,0,no,Month-to-Month,Yes,Bank Withdrawal,19.95,82.9,0.0,0.0,114.2,197.1,STAYED,no,26.0,,
2266-sjnat,FEMALE,21.0,Yes,no,0.0,United States,California,temecula,92592.0,33.507255,-117.029473,46171.0,Q3,Yes,2.0,72.0,Offer A,Yes,11.85,yes,Fiber Optic,82.0,No,Yes,yes,Yes,Yes,Yes,Yes,0,0,0,Yes,One Year,No,Credit Card,109.15,7789.6,0.0,0.0,853.1999999999999,9139.800000000001,stayed,No,46.0,,
2972-YDYUW,female,47.0,No,NO,0.0,UNITED STATES,California,Posey,93260.0,35.861928,-118.636698,266.0,Q3,No,0.0,57.0,None,YES,38.94,Yes,Fiber Optic,7.0,No,Yes,NO,yes,no,yes,Yes,0,0,2,Yes,One Year,No,Bank Withdrawal,94.7,5468.95,0.0,0.0,2219.58,7688.53,Stayed,no,70.0,,
1104-FEJAM,Male,52.0,YES,yes,2.0,UNITED STATES,California,RICHGROVE,93261.0,35.809921,-119.127437,2956.0,q3,Yes,2.0,28.0,None,Yes,9.31,YES,dsl,19.0,No,YES,NO,No,no,Yes,yes,1,1,0,Yes,Month-to-Month,no,BANK WITHDRAWAL,64.4,1802.15,0.0,0.0,260.68,2062.83,Stayed,No,48.0,,
2809-ILCYT,FEMALE,56.0,Yes,NO,0.0,United States,California,Sequoia National Park,93262.0,36.527243,-118.594938,56.0,Q3,Yes,10.0,25.0,None,Yes,3.6,Yes,NONE,0.0,No,NO,No,no,No,NO,No,0,0,0,NO,One Year,YES,Credit Card,26.8,733.55,0.0,0.0,90.0,823.55,Stayed,no,78.0,,
5499-ECUTN,Female,49.0,yes,no,0.0,united states,California,Shafter,93263.0,35.490705,-119.286833,15177.0,q3,YES,1.0,47.0,None,Yes,6.56,no,dsl,11.0,Yes,no,Yes,No,YES,no,No,0,0,1,NO,One Year,Yes,CREDIT CARD,66.05,3021.45,0.0,40.0,308.32,3369.77,Stayed,no,73.0,,
4981-fltmf,Female,35.0,Yes,Yes,1.0,United States,California,Springville,93265.0,36.245926,-118.693138,3546.0,Q3,YES,3.0,57.0,None,Yes,1.54,Yes,DSL,15.0,Yes,YES,no,Yes,No,No,NO,0,0,0,yes,Month-to-Month,No,Bank Withdrawal,65.2,3687.85,0.0,0.0,87.78,3775.63,stayed,No,76.0,,
3113-IWHLC,Male,24.0,No,No,0.0,United States,California,Strathmore,93267.0,36.141319,-119.129075,5689.0,Q3,No,0.0,5350.0,None,yes,41.29,NO,dsl,51.0,Yes,No,yes,NO,No,no,No,0,0,3,YES,Month-to-Month,yes,CREDIT CARD,55.8,274.35,0.0,0.0,206.45,480.8,STAYED,NO,69.0,,
4277-BWBML,male,48.0,yes,YES,2.0,UNITED STATES,California,Three Rivers,93271.0,5972.413433,-118.854708,2318.0,Q3,No,0.0,72.0,OFFER A,Yes,8.53,no,None,0.0,no,No,No,NO,NO,No,NO,0,0,1,No,Two Year,No,Bank Withdrawal,19.95,1322.85,0.0,0.0,614.16,1937.01,Stayed,No,56.0,,
0234-tevtt,FEMALE,43.0,Yes,Yes,3.0,UNITED STATES,California,tulare,93274.0,36.185471,-119.375243,56101.0,Q3,yes,3.0,48.0,None,no,0.0,no,DSL,22.0,Yes,no,Yes,NO,No,yes,YES,1,0,0,yes,One Year,NO,credit card,45.0,2196.3,0.0,0.0,0.0,2196.3,Stayed,No,21.0,,
4304-TSPVK,Female,46.0,yes,No,0.0,United States,California,Tupman,93276.0,35.316263,-119.402559,236.0,Q3,Yes,8.0,68.0,Offer A,yes,23.14,Yes,Fiber Optic,21.0,Yes,Yes,Yes,yes,Yes,YES,yes,0,1,0,YES,TWO YEAR,no,Bank Withdrawal,114.9,7843.55,0.0,0.0,1573.52,9417.07,Stayed,No,77.0,,
1552-AAGRX,Female,22.0,no,No,0.0,united states,California,Visalia,93277.0,36.303793,-119.375646,44741.0,q3,No,0.0,30.0,None,Yes,42.49,Yes,Fiber Optic,73.0,Yes,No,No,Yes,yes,Yes,Yes,0,0,0,No,Month-to-Month,no,Bank Withdrawal,106.4,3211.9,0.0,60.0,1274.7,4546.6,stayed,No,35.0,,
2637-FKFSY,FEMALE,61.0,Yes,No,0.0,UNITED STATES,California,Wasco,93280.0,35.652242,-119.4464,22760.0,q3,yes,2.0,3.0,None,Yes,2.66,No,DSL,7.0,no,No,No,NO,No,no,NO,0,0,0,yes,Month-to-Month,Yes,mailed check,46.1,130.15,0.0,0.0,7.98,138.13,Joined,No,9654.0,,
7874-ECPQJ,female,57.0,No,Yes,2.0,united states,CALIFORNIA,Wofford Heights,93285.0,35.690535,-118.552784,2515.0,Q3,No,0.0,4.0,None,yes,27.37,NO,None,0.0,No,no,no,NO,No,NO,no,0,2,0,no,Month-to-Month,Yes,bank withdrawal,20.05,85.5,0.0,0.0,109.48,194.98,Stayed,no,57.0,,
0020-INWCK,Female,58.0,Yes,Yes,2.0,United States,California,WOODLAKE,93286.0,3521.464635,5742.905652,8870.0,Q3,Yes,9.0,71.0,offer a,Yes,27.26,Yes,Fiber Optic,12.0,No,Yes,Yes,no,NO,Yes,Yes,1,2,0,Yes,Two Year,Yes,Credit Card,95.75,6849.4,0.0,0.0,1935.46,8784.86,stayed,No,26.0,,
7089-RKVSZ,Male,43.0,yes,no,0.0,United States,california,woody,93287.0,35.710244,-118.881679,88.0,q3,Yes,6.0,8.0,None,Yes,23.18,Yes,None,0.0,No,No,No,NO,no,No,No,1,0,2,No,One Year,no,mailed check,24.4,203.95,0.0,0.0,185.44,389.39,Stayed,NO,35.0,,
2683-JXWQQ,male,24.0,yes,Yes,1.0,united states,California,VISALIA,93291.0,36.391777,-119.372842,36718.0,Q3,Yes,3.0,61.0,None,No,0.0,no,DSL,76.0,yes,No,Yes,No,No,no,No,2,0,0,No,Month-to-Month,No,BANK WITHDRAWAL,33.6,2117.2,0.0,110.0,0.0,2227.2,Stayed,No,64.0,,
9548-ZMVTX,MALE,31.0,yes,Yes,3.0,United States,California,VISALIA,93292.0,36.37559,-119.211689,30395.0,Q3,YES,7.0,72.0,OFFER A,Yes,8.51,yes,Fiber Optic,24.0,NO,Yes,Yes,Yes,No,No,No,2,0,0,yes,Two Year,no,Bank Withdrawal,90.45,6565.85,0.0,0.0,612.72,7178.570000000001,STAYED,No,35.0,,
8739-xnikg,Female,29.0,No,No,0.0,united states,california,Bakersfield,93301.0,35.383937,-119.020428,12963.0,Q3,No,0.0,5.0,None,Yes,48.49,Yes,Fiber Optic,85.0,No,No,No,no,yes,no,No,0,0,0,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,424.75,0.0,0.0,242.45,667.2,Stayed,No,54.0,,
9755-JHNMN,Female,37.0,No,No,0.0,United States,California,bakersfield,93304.0,35.339796,-119.023552,44588.0,Q3,No,0.0,49.0,None,YES,20.45,No,cable,23.0,Yes,Yes,yes,Yes,No,No,No,0,0,2,Yes,Two Year,No,BANK WITHDRAWAL,67.4,3306.85,0.0,0.0,1002.05,4308.9,STAYED,No,66.0,,
3981-QSVQI,Male,28.0,NO,no,0.0,UNITED STATES,california,Bakersfield,93305.0,35.391733,-118.984109,35643.0,Q3,No,0.0,8.0,Offer E,Yes,22.15,No,None,0.0,No,No,No,no,no,NO,No,0,2,2,No,Month-to-Month,yes,BANK WITHDRAWAL,19.7,168.9,0.0,0.0,177.2,346.1,Stayed,No,22.0,,
2789-HQBOU,Male,60.0,No,No,0.0,United States,California,Bakersfield,93306.0,35.449881,-118.841442,53481.0,Q3,No,0.0,3.0,Offer E,Yes,49.63,NO,Fiber Optic,26.0,No,No,no,No,No,YES,Yes,0,2,1,yes,MONTH-TO-MONTH,yes,Bank Withdrawal,80.35,253.8,0.0,0.0,148.89,402.69000000000005,Joined,No,51.0,,
9424-cmpog,Male,53.0,Yes,yes,3.0,United States,California,BAKERSFIELD,93307.0,35.280113,-118.962329,59195.0,Q3,Yes,9.0,9.0,Offer E,Yes,2.68,No,none,0.0,No,No,No,No,No,No,No,1,0,0,No,Two Year,NO,Mailed Check,19.6,197.4,0.0,0.0,24.12,221.52,stayed,No,65.0,,
5067-WJEUN,Male,42.0,YES,yes,2.0,UNITED STATES,California,Bakersfield,93308.0,35.559617,-118.925185,44915.0,Q3,YES,1.0,67.0,Offer A,Yes,10.9,No,Cable,26.0,Yes,yes,No,NO,No,No,No,1,0,0,No,Two Year,YES,Bank Withdrawal,54.2,3838.2,0.0,10.0,730.3000000000001,4578.5,Stayed,No,57.0,,
3450-wxoat,Male,36.0,No,no,0.0,UNITED STATES,California,Bakersfield,93309.0,35.342891,-119.064803,58632.0,q3,No,0.0,46.0,Offer B,Yes,24.13,No,Cable,16.0,No,No,NO,No,No,NO,NO,0,0,0,Yes,MONTH-TO-MONTH,Yes,Credit Card,45.2,2065.15,0.0,0.0,1109.98,3175.13,Stayed,no,75.0,,
9251-WNSOD,Female,23.0,Yes,No,0.0,united states,California,bakersfield,93311.0,35.16207,-119.194488,20440.0,Q3,Yes,10.0,67.0,Offer A,Yes,4.71,Yes,DSL,58.0,Yes,YES,Yes,No,No,Yes,Yes,0,0,0,Yes,One Year,NO,Mailed Check,75.1,5064.45,0.0,0.0,315.57,5380.02,Stayed,No,25.0,,
6974-DAFLI,Female,54.0,Yes,No,0.0,united states,California,Bakersfield,93312.0,35.392599,-119.245341,40836.0,Q3,YES,8.0,55.0,Offer B,Yes,3.28,NO,None,0.0,No,NO,NO,No,No,No,NO,0,0,0,No,ONE YEAR,no,bank withdrawal,19.7,1140.05,0.0,0.0,180.4,1320.4499999999998,Stayed,no,28.0,,
2616-UUTFK,Male,54.0,Yes,No,0.0,United States,california,Bakersfield,93313.0,35.140938,-119.051348,25126.0,Q3,Yes,1.0,33.0,none,YES,2414.11,Yes,DSL,21.0,Yes,Yes,Yes,NO,Yes,No,No,0,0,0,YES,Month-to-Month,yes,BANK WITHDRAWAL,72.75,2447.45,0.0,0.0,630.63,3078.08,Stayed,No,75.0,,
7064-JHXCE,Male,64.0,yes,YES,1.0,UNITED STATES,California,San Luis Obispo,93401.0,35.233745,-120.626442,27047.0,Q3,yes,5.0,62.0,Offer B,YES,20.96,No,None,0.0,no,No,No,No,No,NO,NO,0,0,0,NO,two year,no,Credit Card,20.05,1263.9,0.0,0.0,1299.52,2563.42,STAYED,NO,63.0,,
7989-AWGEH,Male,24.0,Yes,Yes,2.0,United States,California,san luis obispo,93739.0,35.236549,-120.727344,31982.0,Q3,Yes,8.0,49.0,Offer B,No,3728.0,No,DSL,47.0,yes,No,No,No,No,yes,Yes,0,0,0,yes,MONTH-TO-MONTH,Yes,Bank Withdrawal,39.2,1838.15,0.0,0.0,0.0,1838.15,Stayed,NO,39.0,,
4373-VVHQL,Male,37.0,No,No,0.0,United States,California,Arroyo Grande,93420.0,35.176236,-120.483243,24499.0,Q3,no,0.0,1.0,Offer E,yes,18.57,No,DSL,26.0,No,NO,no,No,No,No,No,0,0,2,no,Month-to-Month,Yes,Bank Withdrawal,44.75,,0.0,10.0,18.57,73.32,JOINED,No,59.0,,
4559-UWIHT,MALE,37.0,Yes,No,0.0,United States,California,atascadero,93422.0,35.453912,-120.69461,29539.0,Q3,yes,8.0,14.0,Offer D,yes,45.57,Yes,Fiber Optic,10.0,No,Yes,Yes,no,No,No,no,0,0,0,Yes,MONTH-TO-MONTH,Yes,bank withdrawal,82.65,1185.0,0.0,0.0,637.98,1822.98,Stayed,No,79.0,,
6650-BWFRT,female,43.0,Yes,No,0.0,UNITED STATES,California,Cambria,93428.0,35.591387,-121.032256,6526.0,Q3,Yes,1.0,72.0,Offer A,yes,24.89,YES,Fiber Optic,5.0,Yes,yes,yes,yes,Yes,yes,Yes,2,3,0,Yes,Two Year,yes,credit card,117.15,8529.5,0.0,0.0,1792.08,10321.58,Stayed,No,41.0,,
9570-KYEUA,male,38.0,no,NO,0.0,UNITED STATES,California,Casmalia,93429.0,34.866032,-120.536546,210.0,Q3,No,0.0,64.0,Offer B,yes,36.54,Yes,fiber optic,14.0,yes,No,Yes,Yes,no,Yes,YES,0,3,0,Yes,Two Year,No,Credit Card,99.25,6549.45,0.0,0.0,2338.56,8888.01,Stayed,No,59.0,,
6993-ygfjv,MALE,29.0,Yes,no,0.0,united states,California,cayucos,93430.0,35.511833,-120.918713,3220.0,Q3,YES,9.0,69.0,Offer A,yes,3.41,yes,fiber optic,41.0,Yes,Yes,YES,Yes,yes,Yes,yes,0,0,0,Yes,TWO YEAR,Yes,Bank Withdrawal,112.55,7806.5,0.0,0.0,235.29,8041.79,Stayed,No,52.0,,
2712-SYWAY,FEMALE,30.0,No,no,0.0,UNITED STATES,california,Creston,93432.0,35.480896,-120.469476,1203.0,Q3,No,0.0,1.0,Offer E,Yes,43.84,yes,none,0.0,No,No,No,No,No,No,no,0,0,0,No,Month-to-Month,Yes,BANK WITHDRAWAL,25.7,25.7,0.0,0.0,43.84,69.54,Joined,no,54.0,,
0730-BGQGF,Male,48.0,YES,Yes,3.0,UNITED STATES,california,Grover Beach,93433.0,35.120833,-120.61843,13106.0,Q3,Yes,1.0,71.0,OFFER A,YES,15.71,Yes,DSL,57.0,YES,Yes,YES,Yes,Yes,Yes,yes,0,0,0,no,Two Year,no,credit card,90.3,6287.3,0.0,100.0,1115.41,7502.71,STAYED,No,63.0,,
5498-IBWPI,female,34.0,Yes,Yes,2.0,UNITED STATES,CALIFORNIA,Guadalupe,93434.0,34.936,-120.594655,5726.0,Q3,YES,1.0,66.0,offer a,yes,48.11,no,CABLE,27.0,NO,No,No,YES,No,No,no,3,0,0,Yes,One Year,Yes,Credit Card,49.4,3251.85,0.0,0.0,3175.26,6427.11,Stayed,NO,59.0,,
9101-NTIXF,Male,32.0,No,No,0.0,United States,California,LOMPOC,93436.0,34.601055,-120.382917,51737.0,Q3,No,0.0,2.0,Offer E,Yes,15.16,No,None,0.0,No,No,No,No,No,No,No,0,0,0,No,Month-to-Month,NO,Credit Card,19.4,50.6,0.0,0.0,30.32,80.92,Joined,No,56.0,,
9314-qdmdw,Male,29.0,no,no,0.0,united states,California,LOS ALAMOS,93440.0,34.758699,-120.275839,1328.0,Q3,no,0.0,11.0,Offer D,Yes,27.84,No,Cable,59.0,No,yes,No,No,Yes,NO,No,0,0,0,yes,one year,Yes,Bank Withdrawal,61.25,729.95,0.0,0.0,306.24,1036.19,STAYED,no,58.0,,
9308-ANMVE,Male,8811.0,NO,Yes,2.0,United States,California,Los Olivos,93441.0,34.70434,-120.02609,1317.0,Q3,NO,0.0,47.0,Offer B,YES,25.25,No,cable,17.0,Yes,Yes,No,NO,No,NO,No,0,2,0,yes,Month-to-Month,YES,Bank Withdrawal,55.3,2654.05,0.0,0.0,1186.75,3840.8,Stayed,NO,52.0,,
3413-DHLPB,Male,57.0,Yes,yes,184.0,United States,california,Oceano,93445.0,35.059695,-120.604741,7435.0,Q3,Yes,1.0,60.0,Offer B,Yes,2.83,Yes,Fiber Optic,19.0,No,Yes,No,Yes,YES,Yes,yes,0,0,0,Yes,month-to-month,Yes,bank withdrawal,103.75,5969.95,0.0,0.0,169.8,6139.75,Stayed,No,53.0,,
7649-PHJVR,Male,22.0,no,No,0.0,United States,California,Paso Robles,93446.0,35.634222,-120.728341,35586.0,Q3,No,0.0,11.0,Offer D,Yes,33.48,No,None,0.0,No,No,No,No,No,NO,No,3,3,2,NO,one year,No,Mailed Check,19.5,226.8,0.0,0.0,368.28,595.0799999999999,Stayed,NO,28.0,,
6114-TCFID,FEMALE,47.0,NO,no,0.0,United States,California,Pismo Beach,93449.0,35.165668,-120.655842,8564.0,Q3,No,0.0,29.0,none,NO,0.0,No,cable,28.0,Yes,yes,NO,Yes,NO,NO,No,0,0,0,yes,one year,NO,CREDIT CARD,39.5,1082.75,0.0,0.0,0.0,1082.75,stayed,NO,29.0,,
3787-TRIAL,Male,23.0,Yes,Yes,9.0,UNITED STATES,california,San Ardo,93450.0,35.996008,-120.85305,670.0,q3,Yes,1.0,21.0,offer d,no,0.0,no,DSL,59.0,No,No,No,no,no,No,no,3,0,0,Yes,MONTH-TO-MONTH,yes,Bank Withdrawal,26.05,565.75,0.0,0.0,0.0,565.75,Stayed,No,44.0,,
5156-UMKOW,Female,44.0,no,YES,3.0,United States,california,san simeon,93452.0,35.746484,-121.223355,471.0,Q3,No,0.0,3.0,none,NO,0.0,No,dsl,53.0,No,Yes,No,No,No,no,no,0,0,0,Yes,MONTH-TO-MONTH,no,Mailed Check,29.65,90.05,0.0,0.0,0.0,90.05,joined,No,69.0,,
1247-QBVSH,Female,2205.0,yes,YES,2.0,United States,CALIFORNIA,Santa Margarita,93453.0,35.303926,-120.256567,2687.0,Q3,yes,1.0,43.0,Offer B,Yes,14.64,No,DSL,19.0,no,yes,No,No,No,No,No,0,0,1,Yes,month-to-month,No,MAILED CHECK,50.2,2169.4,0.0,0.0,629.52,2798.92,Stayed,No,49.0,,
6734-gmpvk,male,34.0,No,No,0.0,UNITED STATES,California,Santa Maria,93454.0,34.943523,-120.256729,30540.0,Q3,No,0.0,5.0,Offer E,YES,44.65,yes,Fiber Optic,30.0,No,YES,YES,No,Yes,Yes,yes,2,0,0,Yes,Month-to-Month,No,Bank Withdrawal,105.3,550.6,0.0,0.0,223.25,773.85,Stayed,No,66.0,,
9822-OAOVB,Female,63.0,No,no,0.0,United States,California,Santa Maria,93455.0,34.818227,-120.418784,37364.0,q3,No,0.0,1.0,Offer E,yes,6.43,No,DSL,27.0,No,No,No,No,No,YES,YES,0,0,0,no,Month-to-Month,YES,BANK WITHDRAWAL,55.45,55.45,0.0,10.0,6.43,71.88,Joined,No,45.0,,
6161-ERDGD,MALE,57.0,Yes,yes,3.0,United States,california,Santa Maria,93458.0,34.95934,-120.490081,43684.0,Q3,no,0.0,71.0,OFFER A,Yes,23.41,YES,DSL,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0,0,Yes,One Year,no,Bank Withdrawal,85.45,6300.85,0.0,0.0,1662.11,7962.96,Stayed,No,32.0,,
1226-JZNKR,female,20.0,Yes,No,0.0,united states,California,Santa Ynez,93460.0,34.630356,-120.032564,5710.0,Q3,YES,1.0,8.0,offer e,YES,28.37,No,None,0.0,NO,No,No,No,No,No,no,0,0,3,No,One Year,No,Bank Withdrawal,19.8,160.05,0.0,0.0,226.96,387.01,Stayed,no,51.0,,
7318-eivko,Male,38.0,NO,No,0.0,United States,California,Shandon,93461.0,35.634488,-120.293534,1255.0,Q3,NO,0.0,8.0,offer e,Yes,48.2,Yes,DSL,22.0,No,No,No,NO,Yes,NO,NO,0,0,2,yes,Month-to-Month,Yes,Bank Withdrawal,59.25,436.6,0.0,0.0,385.6,822.2,Stayed,No,54.0,,
3771-PZOBW,MALE,38.0,No,No,0.0,united states,california,Solvang,93463.0,34.624399,-120.137875,7958.0,Q3,No,0.0,20.0,offer d,YES,25.41,yes,fiber optic,27.0,No,No,Yes,No,Yes,NO,No,0,0,0,Yes,Month-to-Month,yes,Credit Card,90.7,1781.35,0.0,0.0,508.2,2289.55,Stayed,No,77.0,,
8231-BSWXX,Male,44.0,NO,No,0.0,United States,California,Mojave,93501.0,35.097323,-118.171288,4882.0,Q3,No,0.0,71.0,Offer A,Yes,41.34,Yes,Fiber Optic,10.0,No,YES,No,No,No,no,NO,0,0,3,YES,One Year,yes,CREDIT CARD,79.05,5552.5,0.0,0.0,2935.1400000000003,8487.64,Stayed,no,38.0,,
7389-kbfit,Female,31.0,YES,Yes,2.0,United States,California,Big Pine,93513.0,37.245505,-118.062943,1826.0,Q3,Yes,6.0,2.0,Offer E,No,0.0,NO,DSL,20.0,NO,YES,No,No,No,No,No,0,0,0,Yes,MONTH-TO-MONTH,Yes,Mailed Check,30.25,8720.75,0.0,0.0,0.0,6645.75,Joined,no,61.0,,
7176-WIONM,female,24.0,YES,No,0.0,United States,California,Bishop,93514.0,37.04584,-118.397236,13309.0,Q3,Yes,10.0,12.0,Offer D,No,0.0,NO,Cable,82.0,No,No,Yes,no,yes,Yes,Yes,0,0,0,yes,Month-to-Month,Yes,BANK WITHDRAWAL,49.85,617.15,0.0,0.0,0.0,617.15,stayed,NO,24.0,,
5141-ZUVBH,FEMALE,46.0,no,yes,1.0,UNITED STATES,California,BORON,93516.0,34.95703,-117.73045,2241.0,Q3,NO,0.0,9.0,None,Yes,42.1,No,FIBER OPTIC,16.0,Yes,NO,Yes,Yes,No,YES,yes,2,3,0,Yes,Month-to-Month,no,BANK WITHDRAWAL,93.0,870.25,0.0,0.0,378.9,1249.15,Stayed,No,40.0,,
7623-HKYRK,MALE,46.0,No,Yes,1.0,united states,California,caliente,93518.0,35.358953,-118.527064,1022.0,q3,No,0.0,6.0,None,Yes,27.78,No,None,0.0,No,NO,No,No,No,NO,No,0,0,0,NO,Month-to-Month,No,Mailed Check,19.7,111.65,0.0,0.0,166.68,278.33000000000004,Stayed,no,44.0,,
0310-SUCIN,FEMALE,50.0,Yes,No,0.0,UNITED STATES,california,Darwin,93522.0,36.319181,-117.593053,64.0,q3,Yes,2.0,71.0,none,YES,23.06,NO,Cable,6.0,yes,Yes,yes,Yes,Yes,YES,Yes,0,2,0,Yes,one year,Yes,Bank Withdrawal,84.8,6046.1,0.0,0.0,1637.26,7683.360000000001,Stayed,No,28.0,,
5197-PYEPU,Female,21.0,yes,yes,3.0,United States,California,Edwards,93523.0,34.966777,-117.961179,7685.0,Q3,yes,5.0,42.0,Offer B,Yes,6.37,Yes,Fiber Optic,69.0,YES,yes,NO,No,Yes,No,No,0,0,2,No,One Year,yes,Credit Card,94.45,3923.8,0.0,140.0,267.54,4331.34,Stayed,No,63.0,,
6619-RPLQZ,female,24.0,Yes,yes,1.0,UNITED STATES,California,june lake,93529.0,37.730269,-119.055813,618.0,Q3,Yes,2.0,45.0,Offer B,yes,40.19,No,None,0.0,No,No,NO,No,No,No,No,0,0,2,no,Two Year,No,mailed check,20.85,892.15,0.0,0.0,1808.55,2700.7,Stayed,NO,32.0,,
3275-RHRNE,Male,58.0,Yes,Yes,3.0,United States,California,keeler,93530.0,36.560498,-117.962461,71.0,q3,YES,8.0,28.0,None,No,0.0,No,DSL,52.0,NO,Yes,YES,Yes,Yes,yes,Yes,2,0,0,yes,One Year,Yes,credit card,60.0,1682.05,0.0,0.0,0.0,1682.05,stayed,No,80.0,,
3503-TYDAY,Female,41.0,yes,NO,0.0,united states,California,Keene,93531.0,35.214982,-118.59049,1436.0,Q3,Yes,7.0,43.0,offer b,Yes,41.83,Yes,FIBER OPTIC,15.0,No,Yes,No,no,No,NO,No,0,0,3,Yes,Month-to-Month,No,Bank Withdrawal,80.45,3398.9,0.0,0.0,1798.6899999999998,5197.59,Stayed,No,35.0,,
6901-GOGZG,MALE,28.0,No,Yes,1.0,United States,CALIFORNIA,lake hughes,93532.0,34.659579,-118.584212,2771.0,Q3,No,0.0,60.0,Offer B,yes,49.96,Yes,DSL,85.0,yes,No,Yes,Yes,Yes,yes,yes,1,0,0,Yes,Two Year,Yes,Bank Withdrawal,84.95,4984.85,0.0,0.0,2997.6,7982.450000000001,Stayed,No,41.0,,
7021-XSNYE,MALE,46.0,yes,Yes,2.0,united states,California,Lancaster,93535.0,34.712708,-117.889656,57794.0,Q3,yes,4.0,7.0,None,No,0.0,NO,DSL,28.0,YES,No,YES,yes,No,yes,YES,0,0,0,Yes,two year,No,CREDIT CARD,49.65,305.55,0.0,0.0,0.0,305.55,Stayed,No,60.0,,
9621-OUPYD,Female,21.0,Yes,No,0.0,United States,California,LANCASTER,93536.0,34.741406,-118.38111,49309.0,Q3,YES,2.0,25.0,NONE,Yes,10.49,No,None,,No,No,No,No,No,No,no,0,0,2,no,One Year,Yes,Bank Withdrawal,20.2,507.9,0.0,0.0,262.25,770.15,Stayed,No,23.0,,
8982-NHAVY,MALE,23.0,No,no,0.0,United States,California,Littlerock,93543.0,34.505273,-117.955054,11198.0,Q3,NO,0.0,27.0,Offer C,Yes,8.86,yes,Fiber Optic,73.0,No,No,Yes,No,Yes,Yes,Yes,0,0,0,NO,One Year,Yes,Bank Withdrawal,100.5,2673.45,0.0,70.0,239.22,2982.67,Stayed,No,50.0,,
4307-KWMXE,male,53.0,No,No,0.0,United States,California,Llano,93544.0,34.500091,-117.765862,1220.0,Q3,No,0.0,10.0,offer d,No,0.0,No,DSL,22.0,No,Yes,No,Yes,No,No,No,0,0,0,Yes,Month-to-Month,NO,bank withdrawal,35.75,389.8,0.0,0.0,3070.0,389.8,stayed,No,59.0,,
2450-zkeed,Female,33.0,No,No,0.0,United States,CALIFORNIA,mammoth lakes,93546.0,37.550074,-118.837167,8217.0,q3,no,0.0,11.0,Offer D,yes,7.42,No,DSL,17.0,no,No,yes,Yes,No,No,NO,0,0,0,Yes,One Year,No,bank withdrawal,53.8,651.55,0.0,0.0,81.62,733.17,Stayed,No,27.0,,
